folder_name,name,coordinates,LineString,Point,Polygon,description,styleUrl
Mearah (Arah),Mearah / En Iron,"35.0093,32.482397",,,,,#landpoint
Meconah (Mekonah),Meconah / Khirbet Tatrit,"34.928577,31.350265",,,,another name for Madmannah,#landpoint
Meconah (Mekonah),Meconah / Khirbet Umm ed Demineh,"34.933241,31.372823",,,,another name for Madmannah,#landpoint
Meconah (Mekonah),Meconah / Minieh,"34.3099,31.248575",,,,another name for Madmannah,#landpoint
Meconah (Mekonah),Meconah / Khirbet Umm ed Demineh,"34.933241,31.372823",,,,,#landpoint
Meconah (Mekonah),Meconah / Tell esh Sharia,"34.6816,31.3912",,,,,#landpoint
Medeba,Medeba / Madaba,"35.79548,31.716107",,,,,#landpoint
Media,Media,,,,,,#region
Media,Media,"48.516247,34.8065",,,,,#landrepresentativepoint
Megiddo,Megiddo / Tel Megiddo,"35.184444,32.585278",,,,,#landpoint
Me-jarkon,Me-jarkon / Yarkon River,"34.92187,32.109923 34.920395,32.110569 34.91929,32.11016 34.916747,32.114222 34.913559,32.11535 34.913044,32.116685 34.914975,32.117385 34.914267,32.117676 34.914941,32.118784 34.913388,32.118625 34.912249,32.119445 34.912225,32.120924 34.910952,32.121063 34.913905,32.123046 34.912648,32.125425 34.911517,32.125606 34.911653,32.126963 34.909814,32.125908 34.90912,32.126927 34.907937,32.126446 34.908639,32.124025 34.907283,32.124183 34.907213,32.123093 34.905266,32.124618 34.903344,32.124712 34.903052,32.123927 34.901344,32.123818 34.900074,32.122606 34.899434,32.122814 34.899584,32.124116 34.898374,32.123593 34.899249,32.12448 34.898643,32.125071 34.897352,32.124783 34.897412,32.125917 34.896615,32.124763 34.895118,32.125723 34.894772,32.123509 34.892505,32.124647 34.891387,32.12278 34.887052,32.123766 34.886007,32.12507 34.881304,32.126046 34.881979,32.127007 34.880217,32.127257 34.879716,32.125219 34.877434,32.123572 34.876218,32.124222 34.876872,32.122713 34.874815,32.121738 34.875058,32.120146 34.873569,32.121504 34.874145,32.122519 34.871815,32.124982 34.87169,32.126464 34.868843,32.124817 34.869913,32.121599 34.86599,32.123571 34.865866,32.122185 34.867878,32.121744 34.867192,32.119854 34.864543,32.116752 34.863061,32.117248 34.861454,32.116269 34.862541,32.115188 34.860793,32.113469 34.861184,32.1114 34.859417,32.110857 34.861062,32.109747 34.859518,32.109118 34.858937,32.110934 34.857618,32.110848 34.858154,32.1078 34.854984,32.108059 34.853552,32.106201 34.852282,32.108467 34.850394,32.106376 34.849305,32.107077 34.846837,32.106508 34.842692,32.108361 34.841605,32.106925 34.839792,32.10701 34.8359,32.105164 34.830361,32.105819 34.82687,32.105316 34.82681,32.106581 34.822871,32.103612 34.824322,32.102354 34.821051,32.101077 34.822544,32.098944 34.819334,32.096094 34.818412,32.097739 34.81561,32.098142 34.813979,32.096016 34.812159,32.095607 34.807321,32.09694 34.807535,32.098803 34.80644,32.099694 34.800395,32.100181 34.792436,32.0974 34.778477,32.096213 34.777325,32.098087 34.778046,32.100378 34.775966,32.103401",,,,,#water
Me-jarkon,Me-jarkon / Yarkon River,"34.775833,32.103889",,,,,#waterrepresentativepoint
Me-jarkon,Me-jarkon / Tell Qasile,"34.794078,32.101372",,,,,#landpoint
Me-jarkon,Me-jarkon / Ayalon River,"35.096466,31.887979 35.091591,31.886274 35.079935,31.890327 35.066271,31.889116 35.061894,31.890472 35.059507,31.890108 35.057327,31.886683 35.05143,31.881925 35.048667,31.88159 35.039655,31.876866 35.034693,31.876182 35.033028,31.872625 35.025375,31.868173 35.019465,31.862525 35.015081,31.860592 35.005801,31.86055 35.002005,31.858275 34.998899,31.858741 34.995811,31.857019 34.985573,31.858941 34.982198,31.863452 34.97242,31.862059 34.963905,31.867316 34.958433,31.86825 34.955914,31.867644 34.955141,31.871498 34.951641,31.878492 34.945803,31.88222 34.944052,31.885732 34.944717,31.886838 34.941233,31.89056 34.932502,31.893511 34.931305,31.895913 34.931831,31.898008 34.929481,31.899083 34.92888,31.901169 34.926971,31.90146 34.920956,31.910031 34.920137,31.912761 34.92145,31.916088 34.919114,31.919743 34.918413,31.925287 34.922672,31.928866 34.923176,31.933883 34.918595,31.937489 34.916267,31.949033 34.914271,31.950853 34.909824,31.952377 34.905381,31.956521 34.902234,31.966393 34.89816,31.971246 34.89902,31.973115 34.898293,31.974732 34.896191,31.976147 34.896962,31.978019 34.895616,31.980136 34.895663,31.982775 34.891592,31.984257 34.891464,31.986487 34.88716,31.988461 34.879191,31.995772 34.874796,31.996415 34.869237,31.994416 34.867274,31.994811 34.860406,32.009197 34.851963,32.011336 34.852058,32.015443 34.848275,32.016922 34.849541,32.018259 34.849241,32.020042 34.846805,32.019606 34.845915,32.022162 34.844874,32.022453 34.84252,32.021312 34.840647,32.022207 34.839606,32.021216 34.83892,32.023208 34.836935,32.023926 34.83657,32.025873 34.8298,32.027383 34.827379,32.026806 34.823258,32.03526 34.81964,32.036401 34.815156,32.034355 34.809042,32.033477 34.802615,32.035863 34.79789,32.03929 34.79239,32.040366 34.789556,32.042242 34.785119,32.050111 34.785469,32.056522 34.787319,32.062011 34.792303,32.067409 34.793668,32.074967 34.797664,32.080512 34.801143,32.09198 34.804526,32.096708 34.803928,32.098721 34.801662,32.099891",,,,,#water
Me-jarkon,Me-jarkon / Ayalon River,"34.801744,32.099772",,,,,#waterrepresentativepoint
Me-jarkon,Me-jarkon / Tel Gerisa,"34.8075,32.0917",,,,,#landpoint
Memphis (Noph),Memphis,"31.253,29.8488",,,,,#landpoint
Mephaath,Mephaath / Tell Jawah,"35.931608,31.85747",,,,,#landpoint
Mephaath,Mephaath / Umm ar Rasas,"35.919722,31.499722",,,,,#landpoint
Mephaath,Mephaath / Khirbet Nefaah,"35.93041,31.86655",,,,,#landpoint
Merathaim,Merathaim / Babylon,"44.422222,32.543333",,,,another name for Babylon 1,#landpoint
Meribah 1 (Waters of Meribah),Meribah 1 / Ain el Qudeirat,"34.422222,30.648333",,,,another name for Kadesh-barnea,#landpoint
Meribah 1 (Waters of Meribah),Meribah 1 / Ein Qedeis,"34.484081,30.583378",,,,another name for Kadesh-barnea,#landpoint
Meribah 2,Meribah 2 / within 500 m of Wadi Rufaiyil,,,,,within 500 m of Rephidim,#region
Meribah 2,Meribah 2 / within 500 m of Wadi Rufaiyil,"33.880278,28.623056",,,,within 500 m of Rephidim,#landrepresentativepoint
Meribah 2,Meribah 2 / within 500 m of Wadi Feiran,,,,,within 500 m of Rephidim,#region
Meribah 2,Meribah 2 / within 500 m of Wadi Feiran,"33.611944,28.7125",,,,within 500 m of Rephidim,#landrepresentativepoint
Meribah 2,Meribah 2 / within 500 m of Wadi el Sheikh,,,,,within 500 m of Rephidim,#region
Meribah 2,Meribah 2 / within 500 m of Wadi el Sheikh,"33.681667,28.699444",,,,within 500 m of Rephidim,#landrepresentativepoint
Meribah 2,Meribah 2 / within 500 m of Wadi Sudr,,,,,within 500 m of Rephidim,#region
Meribah 2,Meribah 2 / within 500 m of Wadi Sudr,"32.80587,29.63625",,,,within 500 m of Rephidim,#landrepresentativepoint
Meribah 2,Meribah 2 / within 500 m of Jabal Huwayti,,,,,within 500 m of Rephidim,#region
Meribah 2,Meribah 2 / within 500 m of Jabal Huwayti,"33.861389,28.621667",,,,within 500 m of Rephidim,#landrepresentativepoint
Merom,Merom / Tell el Khirbeh,"35.432354,33.076777",,,,,#landpoint
Merom,Merom / Meiron,"35.438081,32.982086",,,,,#landpoint
Merom,Merom / Qarn Hattin,"35.459722,32.799722",,,,,#landpoint
Merom,Merom / Maroun al Ras,"35.443889,33.101111",,,,,#landpoint
Merom,Merom / Bint Jbeil,"35.442778,33.125833",,,,,#landpoint
Merom,Merom / Har Zevi,"35.528333,33.075833",,,,,#landpoint
Merom,Merom / Khirbet el Biar,"35.417222,33.088889",,,,,#landpoint
Meronoth,Meronoth / within 6 km of Tell en Nasbeh,,,,,within 6 km of Mizpah 3,#region
Meronoth,Meronoth / within 6 km of Tell en Nasbeh,"35.216417,31.885136",,,,within 6 km of Mizpah 3,#landrepresentativepoint
Meronoth,Meronoth / within 6 km of Nabi Samwil,,,,,within 6 km of Mizpah 3,#region
Meronoth,Meronoth / within 6 km of Nabi Samwil,"35.18015,31.832733",,,,within 6 km of Mizpah 3,#landrepresentativepoint
Meronoth,Meronoth / Beitunia,"35.167533,31.888956",,,,,#landpoint
Meroz,Meroz / Khirbet Marus,"35.529871,33.032197",,,,,#landpoint
Meroz,Meroz / Tel Shimron,"35.213333,32.703889",,,,another name for Shimron-meron,#landpoint
Meroz,Meroz / Maroun al Ras,"35.443889,33.101111",,,,another name for Shimron-meron,#landpoint
Meroz,Meroz / Tell el Khirbeh,"35.432354,33.076777",,,,another name for Madon,#landpoint
Meroz,Meroz / Qarn Hattin,"35.459722,32.799722",,,,another name for Madon,#landpoint
Meroz,Meroz / Meiron,"35.438081,32.982086",,,,another name for Madon,#landpoint
Meroz,Meroz / Maroun al Ras,"35.443889,33.101111",,,,another name for Madon,#landpoint
Meroz,Meroz / Bint Jbeil,"35.442778,33.125833",,,,another name for Madon,#landpoint
Meroz,Meroz / Khirbet el Biar,"35.417222,33.088889",,,,another name for Madon,#landpoint
Meroz,Meroz / Har Zevi,"35.528333,33.075833",,,,another name for Madon,#landpoint
Meroz,Meroz / Khirbet Madin,"35.461143,32.79944",,,,another name for Madon,#landpoint
Mesha,Mesha / Massa,,,,,,#region
Mesha,Mesha / Massa,"41.552048,29.61094",,,,,#landrepresentativepoint
Mesha,Mesha / Mocha,"43.25,13.316667",,,,,#landpoint
Mesha,Mesha / Mesene,,,,,,#region
Mesha,Mesha / Mesene,"47.578031,30.894692",,,,,#landrepresentativepoint
Meshech (Meshek),Meshech / about 200 km around Gordion,,,,,,#region
Meshech (Meshek),Meshech / about 200 km around Gordion,"31.994167,39.655",,,,,#landrepresentativepoint
Mesopotamia / Aram-naharaim,Mesopotamia (80% confidence),,,,,,#landisobands
Mesopotamia / Aram-naharaim,Mesopotamia (70% confidence),,,,,,#landisobands
Mesopotamia / Aram-naharaim,Mesopotamia (60% confidence),,,,,,#landisobands
Mesopotamia / Aram-naharaim,Mesopotamia (50% confidence),,,,,,#landisobands
Mesopotamia / Aram-naharaim,Mesopotamia (40% confidence),,,,,,#landisobands
Mesopotamia / Aram-naharaim,Mesopotamia (30% confidence),,,,,,#landisobands
Mesopotamia / Aram-naharaim,Mesopotamia (20% confidence),,,,,,#landisobands
Mesopotamia / Aram-naharaim,Mesopotamia (10% confidence),,,,,,#landisobands
Mesopotamia / Aram-naharaim,Mesopotamia / Aram-naharaim,"39.032778,36.864444",,,,,#landrepresentativepoint
Metheg-ammah (Gath),Metheg-ammah / Tell es Safi,"34.84694,31.69972",,,,another name for Gath 1,#landpoint
Metheg-ammah (Gath),Metheg-ammah / Tell esh Sharia,"34.6816,31.3912",,,,another name for Gath 1,#landpoint
Metheg-ammah (Gath),Metheg-ammah / Ras Abu Hamid,"34.88994,31.90302",,,,another name for Gath 1,#landpoint
Metheg-ammah (Gath),Metheg-ammah / Tel Erani,"34.78622,31.61209",,,,another name for Gath 1,#landpoint
Metheg-ammah (Gath),Metheg-ammah / Tel Haror,"34.6065,31.3821",,,,another name for Gath 1,#landpoint
Metheg-ammah (Gath),Metheg-ammah / Tel Nagila,"34.7583,31.50259",,,,another name for Gath 1,#landpoint
Mezahab (Me-Zahab),Mezahab / Ad Duhaybah,"36.050752,31.806601",,,,another name for Dizahab,#landpoint
Mezahab (Me-Zahab),Mezahab / Dahab,"34.504722,28.493056",,,,another name for Dizahab,#landpoint
"Michmash (Mikmash, Micmash)",Michmash / Mukhmas,"35.276858,31.872817",,,,,#landpoint
"Michmash (Mikmash, Micmash)",Michmash / Khirbet el Hara el Fawqa,"35.2751,31.879712",,,,,#landpoint
"Michmethath (Mikmethath, Micmethath, Michmethah)",Michmethath / Khirbet Ibn Naser,"35.30698,32.19836",,,,,#landpoint
"Michmethath (Mikmethath, Micmethath, Michmethah)",Michmethath / Khirbet en Nabi,"35.2672,32.17719",,,,,#landpoint
"Michmethath (Mikmethath, Micmethath, Michmethah)",Michmethath / Mount Kabir,"35.3316,32.236",,,,,#landpoint
"Michmethath (Mikmethath, Micmethath, Michmethah)",Michmethath / Wadi Bedan,"35.304117,32.209171 35.304824,32.209941 35.305406,32.210348 35.306658,32.210711 35.308032,32.210813 35.30903,32.211482 35.309116,32.212716 35.307826,32.213949 35.307894,32.215706 35.307621,32.216638 35.30755,32.217638 35.307657,32.219062 35.307278,32.220209 35.307175,32.221023 35.30666,32.221821 35.305782,32.222605 35.305218,32.222823 35.305115,32.223114 35.305168,32.223361 35.306057,32.22397 35.306212,32.224565 35.307571,32.226077 35.307757,32.227295 35.308942,32.228675 35.309099,32.229127 35.308873,32.229822 35.30903,32.230839 35.308927,32.231856 35.308515,32.2328 35.308601,32.233483 35.308134,32.23547 35.308275,32.236155 35.307826,32.236706 35.307485,32.237476 35.307569,32.238679 35.307879,32.239131 35.30786,32.23955 35.30745,32.240394 35.307533,32.240668 35.307946,32.240901 35.308084,32.241149 35.308495,32.242411 35.309421,32.243167 35.309507,32.243747 35.309989,32.2444 35.310007,32.245054 35.310386,32.245475 35.311121,32.245953 35.311808,32.247478 35.311893,32.247958 35.311123,32.248002 35.310866,32.24822 35.310623,32.248872 35.310693,32.249046 35.311293,32.249003 35.311724,32.249164 35.312065,32.249481 35.312271,32.250091 35.312084,32.250644 35.312377,32.251152 35.312325,32.251515 35.312153,32.25169 35.312598,32.252007 35.313029,32.252792 35.314008,32.253069 35.314571,32.253488 35.314781,32.255247 35.315296,32.255464 35.316769,32.255404 35.318159,32.255767 35.318555,32.255608 35.319413,32.254896 35.319671,32.254461 35.320272,32.254346 35.320579,32.254533 35.321475,32.254709 35.32209,32.254679 35.322503,32.254896 35.323429,32.255507 35.324116,32.256523 35.325815,32.256493 35.327533,32.257045 35.32815,32.256972 35.329231,32.257176 35.330967,32.257075 35.334298,32.257779 35.335011,32.257699 35.335946,32.257315 35.339379,32.258207 35.340778,32.258179 35.341963,32.258461 35.343594,32.259166 35.344796,32.259013 35.346392,32.259855 35.346752,32.259964 35.347628,32.259869 35.350072,32.260675 35.350501,32.260906 35.351359,32.261835 35.351791,32.262083 35.352907,32.26233 35.354055,32.262968",,,,,#water
"Michmethath (Mikmethath, Micmethath, Michmethah)",Michmethath / Wadi Bedan,"35.3443,32.25858",,,,,#waterrepresentativepoint
Middin,Middin / Khirbet Abu Tabaq,"35.40589,31.74153",,,,,#landpoint
Middin,Middin / Qashr el Yahud,"35.442531,31.681807",,,,,#landpoint
Middin,Middin / Hyrcania,"35.366,31.719",,,,,#landpoint
Middle Gate,Middle Gate / in Jerusalem,"35.234167,31.776667",,,,,#landpoint
Middle Gate,Middle Gate / in Jerusalem,"35.234167,31.776667",,,,another name for the Gate of the Foundation,#landpoint
Middle Gate,Middle Gate / in Jerusalem,"35.234167,31.776667",,,,another name for the Fish Gate,#landpoint
Middle Gate,Middle Gate / in Jerusalem,"35.234167,31.776667",,,,another name for the Ephraim Gate,#landpoint
Middle Gate,Middle Gate / Israelite Tower,"35.231839,31.776414",,,,,#landpoint
Midian,Midian (90% confidence),,,,,,#landisobands
Midian,Midian (80% confidence),,,,,,#landisobands
Midian,Midian (70% confidence),,,,,,#landisobands
Midian,Midian (60% confidence),,,,,,#landisobands
Midian,Midian (50% confidence),,,,,,#landisobands
Midian,Midian (40% confidence),,,,,,#landisobands
Midian,Midian (30% confidence),,,,,,#landisobands
Midian,Midian (20% confidence),,,,,,#landisobands
Midian,Midian (10% confidence),,,,,,#landisobands
Midian,Midian,"35.0122,28.4947",,,,,#landrepresentativepoint
Migdal-el,Migdal-el / within 20 km of Yarun,,,,,within 20 km of Yiron,#region
Migdal-el,Migdal-el / within 20 km of Yarun,"35.416667,33.083333",,,,within 20 km of Yiron,#landrepresentativepoint
Migdal-el,Migdal-el / Majdel Selem,"35.464444,33.221667",,,,,#landpoint
Migdal-el,Migdal-el / Majdal,"35.513552,32.827069",,,,another name for Magdala,#landpoint
Migdal-el,Migdal-el / Khirbet el Mejdel,"35.515786,33.15998",,,,,#landpoint
Migdal-el,Migdal-el / Majdal,"35.513552,32.827069",,,,another name for Magadan,#landpoint
Migdal-el,Migdal-el / along the eastern side of the Sea of Galilee,,,,,another name for Magadan,#region
Migdal-el,Migdal-el / along the eastern side of the Sea of Galilee,"35.646371,32.860443",,,,another name for Magadan,#landrepresentativepoint
Migdal-gad,Migdal-gad / Khirbet el Mejdeleh,"34.90191,31.53721",,,,,#landpoint
Migdal-gad,Migdal-gad / Tel Hasi,"34.7302,31.5477",,,,,#landpoint
Migdal-gad,Migdal-gad / Ed Dawaimeh,"34.913176,31.536874",,,,,#landpoint
Migdol 1,Migdol 1 / Tell el Herr,"32.49286,30.96478",,,,,#landpoint
Migdol 1,Migdol 1 / Jebel Abu Hasa,"32.51667,30.18333",,,,,#landpoint
Migdol 1,Migdol 1 / within 10 km of Tell el Maskhuta,,,,,,#region
Migdol 1,Migdol 1 / within 10 km of Tell el Maskhuta,"32.099,30.5527",,,,,#landrepresentativepoint
Migdol 1,Migdol 1 / T-211,"32.45,30.907",,,,,#landpoint
Migdol 2,Migdol 2 / Tell el Herr,"32.49286,30.96478",,,,,#landpoint
Migdol 2,Migdol 2 / Tell el Herr,"32.49286,30.96478",,,,another name for Migdol 1,#landpoint
Migdol 2,Migdol 2 / within 10 km of Tell el Maskhuta,,,,,another name for Migdol 1,#region
Migdol 2,Migdol 2 / within 10 km of Tell el Maskhuta,"32.099,30.5527",,,,another name for Migdol 1,#landrepresentativepoint
Migdol 2,Migdol 2 / Jebel Abu Hasa,"32.51667,30.18333",,,,another name for Migdol 1,#landpoint
Migdol 2,Migdol 2 / T-211,"32.45,30.907",,,,another name for Migdol 1,#landpoint
Migdol 2,Migdol 2 / Tell Qedua,"32.4755,30.9833",,,,,#landpoint
Migdol 2,Migdol 2 / Tell Ahmar,"32.3833,30.8833",,,,,#landpoint
Migdol 2,Migdol 2 / Tell el Borg,"32.4126,30.9234",,,,,#landpoint
Migdol 3,Migdol 3 / Tell el Herr,"32.49286,30.96478",,,,another name for Migdol 2,#landpoint
Migdol 3,Migdol 3 / Tell Qedua,"32.4755,30.9833",,,,another name for Migdol 2,#landpoint
Migdol 3,Migdol 3 / Tell Ahmar,"32.3833,30.8833",,,,another name for Migdol 2,#landpoint
Migdol 3,Migdol 3 / Tell el Borg,"32.4126,30.9234",,,,another name for Migdol 2,#landpoint
Migdol 3,Migdol 3 / Jebel Abu Hasa,"32.51667,30.18333",,,,another name for Migdol 2,#landpoint
Migdol 3,Migdol 3 / within 10 km of Tell el Maskhuta,,,,,another name for Migdol 2,#region
Migdol 3,Migdol 3 / within 10 km of Tell el Maskhuta,"32.099,30.5527",,,,another name for Migdol 2,#landrepresentativepoint
Migdol 3,Migdol 3 / T-211,"32.45,30.907",,,,another name for Migdol 2,#landpoint
Migdol 3,Migdol 3 / Tell el Herr,"32.49286,30.96478",,,,,#landpoint
Migdol 3,Migdol 3 / Tell el Herr,"32.49286,30.96478",,,,another name for Magdolum,#landpoint
Migron 1,Migron 1 / Tell Maryam,"35.26807,31.86921",,,,,#landpoint
Migron 1,Migron 1 / Nahal Mikhmash,"35.259251,31.871426 35.260727,31.871151 35.260873,31.870273 35.260571,31.869519 35.260932,31.869188 35.261468,31.86913 35.262765,31.869627 35.26415,31.869627 35.264696,31.869354 35.265467,31.867664 35.268198,31.867018 35.268978,31.865957 35.270305,31.865113 35.270295,31.86382 35.270656,31.863332 35.271095,31.863414 35.271329,31.863779 35.271856,31.863994 35.275659,31.86479 35.276176,31.865369 35.276313,31.866156 35.276976,31.866628 35.278244,31.86614 35.2788,31.865527 35.278732,31.865096 35.27799,31.864284 35.277961,31.863804 35.278283,31.863042 35.277727,31.861965 35.278342,31.861327 35.278556,31.860614 35.279619,31.860349 35.280039,31.859372 35.280673,31.858991 35.281931,31.857251 35.282467,31.856887 35.28512,31.856133 35.285491,31.855768 35.286466,31.85576 35.289207,31.854907 35.290826,31.853391 35.292084,31.852686 35.29424,31.852131 35.294688,31.851427 35.295791,31.851253 35.296815,31.850251 35.298083,31.84972 35.299273,31.849712 35.300141,31.849406 35.302686,31.849339 35.3053,31.849845 35.306607,31.848544 35.306988,31.848527 35.307544,31.849049 35.308226,31.849198 35.30885,31.849215 35.309875,31.848875 35.310616,31.849132 35.311123,31.849082 35.312449,31.848378 35.312557,31.847633 35.311981,31.846904 35.311962,31.846589 35.312264,31.84615 35.313025,31.845802 35.31442,31.845603 35.315658,31.844874 35.316741,31.845139 35.318233,31.844642 35.319862,31.844816 35.320379,31.844393 35.320711,31.84344 35.32154,31.843109 35.322554,31.843175 35.32272,31.843714 35.323188,31.844062 35.32392,31.843871 35.324056,31.843531 35.323627,31.842877 35.323881,31.841684 35.323617,31.840631 35.325514,31.840288 35.326093,31.839509 35.326383,31.839386 35.327376,31.840066 35.328424,31.839972 35.329121,31.840253 35.33019,31.840294 35.330755,31.841155 35.331569,31.840634 35.332328,31.839685 35.333211,31.839216 35.334155,31.839825 35.335693,31.839849 35.336073,31.838314 35.336424,31.837886 35.339356,31.836392 35.33985,31.836328",,,,,#water
